"Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FGP","TH","THA","THP","TW","TWA","TWP","eFGP","FT","FTA","FTP","ORB","DRB","TRB","AST","STL","BLK","TOV","FOU","PTS","FA","PER","TSP","TPAr","FTr","ORBP","DRBP","TRBP","ASTP","STLP","BLKP","TOVP","USGP","OWS","DWS","WS","WSPFE","OBPM","DBPM","BPM","VORP","PG","SG","SF","PF","C"
"135","Cristiano Felicio","C","23","CHI","16","0","4.8","0.4","0.8",".462","0.0","0.1",".000","0.4","0.7",".545",".462","0.3","0.6",".500","0.3","1.2","1.5","0.7","0.1","0.1","0.2","0.5","1.1","0","13.7",".489",".154",".769","6.9","24.9","16.1","20.0","1.3","1.9","14.7","11.5","0.1","0.1","0.2",".129","-2.4","2.0","-0.3","0.0","0","0","0","0","1"
"136","Raymond Felton","PG","31","DAL","65","22","27.2","3.3","8.2",".407","0.8","2.6",".292","2.6","5.6",".460",".453","1.8","2.1",".855","0.4","2.8","3.2","3.4","0.8","0.1","1.4","1.7","9.2","1","11.8",".506",".316",".260","1.7","11.3","6.5","19.5","1.6","0.4","13.5","17.7","0.9","1.4","2.3",".061","-1.0","0.1","-0.9","0.5","1","1","0","0","0"
"137","Evan Fournier","SF","23","ORL","62","54","32.0","5.1","11.3",".453","2.0","5.0",".401","3.1","6.3",".494",".541","2.2","2.7",".827","0.4","2.5","2.9","2.7","1.3","0.0","1.6","2.7","14.5","1","14.3",".580",".441",".240","1.4","8.8","5.0","13.4","2.0","0.1","11.3","19.4","2.9","1.5","4.5",".108","1.9","-1.2","0.7","1.4","0","1","1","0","0"
"138","Randy Foye","SG","32","TOT","65","7","19.7","2.0","6.0",".344","0.9","3.1",".289","1.2","2.9",".403",".419","0.6","0.8",".824","0.3","1.7","2.0","2.0","0.5","0.3","1.0","1.6","5.6","1","7.4",".447",".519",".132","1.7","9.5","5.6","15.1","1.2","1.2","13.9","16.2","-0.5","0.7","0.1",".005","-2.5","-1.3","-3.8","-0.6","1","1","0","0","0"
"139","Tim Frazier","PG","25","POR","35","1","7.8","0.6","1.7",".333","0.1","0.5",".176","0.5","1.2",".395",".358","0.2","0.4",".533","0.3","0.8","1.1","1.2","0.3","0.0","0.8","0.9","1.5","0","4.8",".383",".283",".250","4.4","11.1","7.8","21.3","1.8","0.3","28.8","15.1","-0.5","0.2","-0.3","-0.046","-5.7","-0.5","-6.2","-0.3","1","0","0","0","0"
"140","Jimmer Fredette","SG","26","TOT","6","0","3.0","0.3","0.8",".400","0.2","0.3",".500","0.2","0.5",".333",".500","0.7","0.8",".800","0.0","0.0","0.0","0.2","0.2","0.0","0.3","0.3","1.5","0","12.2",".625",".400","1.000","0.0","0.0","0.0","7.7","2.8","0.0","21.7","22.8","0.0","0.0","0.0",".003","-2.2","-5.2","-7.4","0.0","1","1","0","0","0"
"141","Channing Frye","C","32","TOT","53","30","16.7","2.0","4.4",".448","1.2","3.0",".414","0.7","1.4",".520",".588","0.4","0.4",".870","0.5","2.9","3.4","1.0","0.5","0.4","0.6","1.7","5.5","0","13.0",".605",".677",".099","3.2","19.3","11.2","9.0","1.4","2.0","12.0","13.8","1.2","1.0","2.3",".122","0.3","0.4","0.7","0.6","0","0","0","1","1"
"142","Danilo Gallinari","SF","27","DEN","53","53","34.7","5.4","13.2",".410","1.6","4.5",".364","3.8","8.7",".434",".472","7.1","8.2",".868","1.0","4.3","5.3","2.5","0.8","0.4","1.5","1.6","19.5","0","19.1",".582",".341",".617","3.0","14.1","8.5","11.8","1.1","0.8","8.0","23.0","5.6","1.1","6.6",".173","3.0","-1.5","1.5","1.6","0","0","1","0","0"
"143","Langston Galloway","PG","24","NYK","68","7","24.9","2.8","7.0",".400","1.0","2.7",".359","1.8","4.3",".426",".469","1.1","1.4",".760","0.6","3.1","3.7","2.3","0.8","0.3","0.7","2.2","7.6","1","11.5",".502",".389",".203","2.5","13.5","8.1","14.2","1.7","0.8","8.8","15.1","1.4","1.4","2.8",".079","-0.2","0.0","-0.2","0.8","1","1","0","0","0"
"144","Kevin Garnett","PF","39","MIN","38","38","14.6","1.4","3.0",".470","0.0","0.0",".000","1.4","3.0",".474",".470","0.4","0.6",".667","0.4","3.6","3.9","1.6","0.7","0.3","0.4","1.8","3.2","0","12.4",".491",".009",".183","3.1","28.0","15.6","16.6","2.5","1.5","11.4","11.3","0.4","0.7","1.1",".091","-2.3","2.4","0.1","0.3","0","0","0","1","1"
"145","Marc Gasol","C","31","MEM","52","52","34.4","6.3","13.6",".464","0.0","0.1",".667","6.3","13.5",".463",".465","3.9","4.7",".829","1.1","5.8","7.0","3.8","1.0","1.3","2.3","2.7","16.6","0","17.7",".528",".004",".347","3.6","19.8","11.6","19.2","1.4","3.6","12.7","23.7","1.7","2.1","3.9",".104","-0.8","2.0","1.1","1.4","0","0","0","0","1"
"146","Pau Gasol","C","35","CHI","61","61","32.1","6.7","14.2",".471","0.3","0.9",".389","6.3","13.3",".477",".483","3.3","4.1",".809","2.2","8.9","11.1","4.1","0.6","2.0","2.3","2.0","17.0","1","22.2",".533",".062",".290","7.4","28.0","18.0","21.6","0.9","4.4","12.4","24.8","3.1","3.5","6.6",".162","0.9","3.6","4.5","3.2","0","0","0","1","1"
"147","Rudy Gay","SF","29","SAC","56","56","34.0","6.7","14.3",".471","1.1","3.1",".358","5.6","11.2",".502",".509","2.8","3.5",".787","1.5","5.1","6.6","1.7","1.4","0.7","1.9","2.7","17.3","0","15.8",".547",".216",".246","4.7","16.2","10.5","7.9","1.9","1.7","10.8","22.2","1.8","1.5","3.4",".085","0.0","0.0","0.0","0.9","0","0","1","1","0"
"148","Alonzo Gee","SF","28","NOP","65","35","21.4","1.6","3.1",".505","0.2","0.8",".278","1.3","2.3",".588",".542","0.5","0.7",".667","0.8","2.5","3.2","1.0","0.8","0.2","0.6","2.3","3.9","1","8.1",".562",".267",".238","3.8","13.1","8.3","6.3","1.9","0.6","14.9","8.3","0.9","0.9","1.8",".061","-1.9","1.1","-0.7","0.4","0","1","1","0","0"
"149","Paul George","PF","25","IND","66","66","35.3","7.5","18.2",".412","2.7","7.2",".378","4.8","11.0",".434",".487","5.7","6.6",".859","1.0","6.0","7.0","4.2","1.8","0.3","3.4","3.0","23.3","0","20.6",".554",".395",".362","3.0","18.6","10.8","20.8","2.6","0.8","14.0","30.4","3.5","3.9","7.3",".151","3.6","0.9","4.5","3.8","0","0","1","1","0"
"150","Taj Gibson","PF","30","CHI","63","45","26.8","3.5","6.7",".514","0.0","0.0",".000","3.5","6.7",".518",".514","1.3","2.0",".664","2.8","4.2","7.0","1.5","0.6","1.0","1.1","2.5","8.3","0","14.7",".542",".007",".302","11.2","15.9","13.6","8.2","1.0","2.8","12.7","14.2","2.4","2.1","4.4",".126","-0.6","1.9","1.3","1.4","0","0","0","1","1"
"151","Manu Ginobili","SG","38","SAS","47","0","19.5","3.5","7.8",".447","1.1","3.1",".356","2.4","4.7",".507",".518","1.7","2.1",".808","0.5","2.3","2.8","3.1","1.1","0.2","1.7","1.7","9.8","1","18.3",".560",".398",".270","3.1","12.6","8.0","23.8","2.9","0.7","16.1","24.3","1.2","2.0","3.2",".167","2.3","1.4","3.7","1.3","0","1","1","0","0"
"152","Rudy Gobert","C","23","UTA","46","45","32.7","3.4","6.0",".568","0.0","0.0",".000","3.4","6.0",".568",".568","2.9","5.0",".576","3.4","7.6","10.9","1.6","0.8","2.3","1.9","2.9","9.7","0","17.8",".591",".000",".824","12.1","27.0","19.6","7.7","1.3","5.9","18.9","14.2","2.3","2.7","4.9",".158","-0.6","4.6","4.0","2.3","0","0","0","0","1"
"153","Drew Gooden","PF","34","WAS","28","0","10.6","1.1","3.5",".316","0.3","1.4",".179","0.9","2.1",".407",".352","0.3","0.4",".667","1.0","2.0","3.0","0.5","0.3","0.4","0.5","1.3","2.8","0","7.5",".373",".398",".122","10.3","22.3","16.1","6.2","1.2","2.7","11.2","17.2","-0.4","0.3","-0.1","-0.014","-5.1","-0.2","-5.4","-0.3","0","0","0","1","1"
"154","Archie Goodwin","SG","21","PHO","46","13","20.4","3.2","7.6",".420","0.4","1.6",".240","2.8","5.9",".469",".445","2.5","3.6",".697","0.4","2.1","2.6","2.1","0.4","0.2","1.7","1.5","9.2","0","11.6",".505",".216",".474","2.3","11.8","6.9","16.4","1.0","0.8","15.3","22.8","0.0","0.2","0.2",".009","-2.5","-2.2","-4.7","-0.6","1","1","0","0","0"
"155","Aaron Gordon","PF","20","ORL","64","24","23.3","3.3","6.9",".483","0.5","1.6",".295","2.8","5.2",".542",".518","1.8","2.6",".667","2.0","4.6","6.6","1.6","0.8","0.7","0.9","2.0","8.9","0","17.4",".553",".239",".383","9.2","22.4","15.7","10.4","1.6","2.6","10.2","16.9","2.7","2.0","4.6",".149","0.4","1.5","2.0","1.5","0","0","1","1","0"
"156","Eric Gordon","SG","27","NOP","45","44","32.9","5.1","12.3",".418","2.5","6.5",".384","2.6","5.7",".457",".521","2.5","2.8",".888","0.2","2.0","2.2","2.7","1.0","0.3","1.6","2.2","15.2","1","13.6",".565",".533",".226","0.7","6.9","3.7","12.7","1.4","0.8","10.7","20.3","1.8","0.5","2.3",".073","1.7","-2.1","-0.4","0.6","0","1","0","0","0"
"157","Marcin Gortat","C","31","WAS","59","59","30.3","5.7","10.3",".553","0.0","0.0",".000","5.7","10.3",".554",".553","2.0","2.7",".727","3.0","6.9","9.9","1.5","0.6","1.4","1.7","2.6","13.4","0","18.9",".581",".002",".265","10.8","26.5","18.4","7.8","1.0","3.7","12.7","19.1","3.1","2.3","5.3",".143","-0.8","1.6","0.8","1.3","0","0","0","0","1"
"158","Andrew Goudelock","SG","27","HOU","1","0","5.0","1.0","2.0",".500","0.0","1.0",".000","1.0","1.0","1.000",".500","0.0","0.0",".000","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0","19.2",".500",".500",".000","0.0","0.0","0.0","0.0","9.8","0.0","0.0","17.2","0.0","0.0","0.0",".115","0.3","1.8","2.1","0.0","1","1","0","0","0"
"159","Jerami Grant","SF","21","PHI","63","38","26.5","3.1","7.2",".432","0.4","1.8",".212","2.7","5.4",".504",".458","2.5","3.7",".678","1.2","3.5","4.7","1.7","0.7","1.6","1.4","2.9","9.1","0","12.7",".515",".249",".507","5.1","14.7","9.8","10.2","1.3","4.7","13.7","16.9","0.7","1.3","2.0",".057","-2.4","1.4","-1.0","0.4","0","0","1","1","0"
"160","Jerian Grant","PG","23","NYK","62","0","15.5","1.7","4.5",".370","0.2","1.0",".175","1.5","3.5",".427",".390","1.3","1.6",".804","0.3","1.5","1.8","2.3","0.6","0.1","1.1","1.3","4.8","0","10.3",".459",".224",".345","2.0","10.6","6.3","23.0","1.9","0.5","16.9","18.3","-0.3","0.7","0.4",".019","-2.8","-1.3","-4.1","-0.5","1","1","0","0","0"
"161","Danny Green","SG","28","SAS","65","65","26.4","2.7","7.2",".374","1.5","4.4",".331","1.2","2.8",".442",".475","0.4","0.6",".744","0.6","3.3","3.9","1.9","0.9","0.8","1.0","1.7","7.3","0","10.2",".488",".613",".083","2.7","13.7","8.4","9.5","1.8","2.2","11.8","14.6","0.1","3.5","3.5",".099","-0.4","2.8","2.4","1.9","0","1","1","0","0"
"162","Draymond Green","PF","25","GSW","64","64","34.5","4.8","10.1",".474","1.2","3.1",".383","3.6","7.0",".515",".533","2.9","4.2",".688","1.7","7.9","9.6","7.4","1.5","1.3","3.2","3.0","13.7","0","18.8",".572",".310",".415","5.5","23.5","15.0","29.0","2.1","2.7","20.9","18.9","4.4","3.9","8.4",".182","1.7","3.8","5.5","4.1","0","0","1","1","0"
"163","Erick Green","PG","24","TOT","9","0","4.7","0.6","1.4",".385","0.1","0.6",".200","0.4","0.9",".500",".423","0.2","0.2","1.000","0.3","0.3","0.7","0.3","0.1","0.0","0.0","0.4","1.4","0","12.5",".468",".385",".154","8.4","8.2","8.3","11.1","1.3","0.0","0.0","15.1","0.1","0.0","0.1",".116","0.3","-2.4","-2.0","0.0","1","1","0","0","0"
"164","Gerald Green","SG","30","MIA","57","12","24.5","3.4","8.9",".380","1.2","4.0",".308","2.2","5.0",".438",".449","1.1","1.4",".768","0.4","2.2","2.6","0.9","0.5","0.3","0.8","1.8","9.1","1","9.0",".477",".445",".161","1.8","9.7","5.9","5.8","1.1","1.1","7.8","19.4","-0.3","1.3","1.1",".037","-1.9","-1.4","-3.3","-0.5","0","1","1","0","0"
"165","JaMychal Green","PF","25","MEM","62","10","16.8","2.5","5.1",".500","0.2","0.5",".400","2.4","4.6",".510",".519","1.3","1.7",".764","1.4","3.0","4.4","0.5","0.5","0.4","1.0","2.4","6.6","0","14.4",".564",".095",".335","9.2","20.9","14.9","5.4","1.5","2.1","14.8","18.6","1.1","1.2","2.3",".106","-2.1","-0.4","-2.5","-0.1","0","0","0","1","0"
"166","Jeff Green","SF","29","TOT","64","38","28.9","4.5","10.3",".434","0.9","2.7",".322","3.6","7.7",".473",".476","2.1","2.8",".768","1.0","3.5","4.5","1.9","0.7","0.5","1.2","2.0","12.0","1","13.3",".518",".259",".268","3.9","13.9","8.8","10.7","1.2","1.4","9.5","20.1","1.4","1.5","2.9",".075","-0.8","-0.7","-1.5","0.2","0","1","1","0","0"
"167","Blake Griffin","PF","26","LAC","30","30","34.9","9.4","18.4",".508","0.2","0.6",".353","9.2","17.9",".513",".514","4.3","5.9",".725","1.6","7.0","8.7","5.0","0.7","0.6","2.4","2.8","23.2","0","23.2",".552",".031",".322","5.1","21.7","13.4","27.2","1.0","1.3","10.1","30.1","2.3","1.4","3.7",".171","2.6","1.5","4.0","1.6","0","0","0","1","1"
"168","Jorge Gutierrez","PG","27","CHO","5","0","3.8","0.4","0.6",".667","0.0","0.0",".000","0.4","0.6",".667",".667","1.0","1.0","1.000","0.0","0.4","0.4","1.0","0.2","0.0","0.6","0.2","1.8","0","23.0",".865",".000","1.667","0.0","11.7","5.8","40.2","2.6","0.0","36.6","19.4","0.1","0.0","0.1",".248","-0.3","-2.5","-2.8","0.0","1","0","0","0","0"
"169","P.J. Hairston","SF","23","TOT","61","52","20.2","2.2","6.2",".358","1.1","3.7",".299","1.1","2.5",".444",".447","0.8","1.0",".770","0.4","2.2","2.7","0.6","0.5","0.2","0.6","2.2","6.3","1","7.1",".475",".594",".162","2.2","12.5","7.3","4.4","1.2","0.8","8.4","16.1","-0.4","1.1","0.7",".028","-2.5","-1.4","-3.9","-0.6","0","1","1","0","0"
"170","Tyler Hansbrough","PF","30","CHO","36","0","8.4","0.8","1.7",".435","0.1","0.1",".667","0.7","1.6",".424",".452","0.8","1.5",".547","1.0","1.3","2.3","0.2","0.3","0.2","0.3","1.3","2.4","1","12.2",".498",".048",".855","13.3","16.6","14.9","3.5","2.0","1.9","11.4","14.4","0.3","0.4","0.8",".122","-2.9","0.3","-2.5","0.0","0","0","0","1","1"
"171","Tim Hardaway","SG","23","ATL","36","0","15.8","1.8","4.4",".408","0.6","2.2",".288","1.1","2.1",".532",".481","0.8","0.8",".931","0.2","1.5","1.6","0.9","0.4","0.1","0.4","0.9","4.9","0","9.7",".524",".510",".185","1.2","10.0","5.7","8.5","1.3","0.7","8.1","14.6","0.3","0.6","1.0",".081","-2.1","-0.8","-2.9","-0.1","0","0","0","0","0"
"172","James Harden","SG","26","HOU","66","66","37.8","8.4","19.6",".430","2.7","7.9",".338","5.7","11.7",".493",".498","9.2","10.6",".868","0.8","5.5","6.3","7.1","1.6","0.6","4.5","2.9","28.8","0","25.2",".592",".405",".543","2.5","16.2","9.2","34.8","2.1","1.3","15.6","32.8","8.3","1.8","10.1",".195","6.9","-0.6","6.3","5.2","0","1","1","0","0"
"173","Maurice Harkless","SF","22","POR","63","3","17.3","2.2","4.5",".484","0.5","1.6",".294","1.7","2.9",".591",".537","0.7","1.3",".563","1.1","2.1","3.2","0.8","0.5","0.4","0.8","1.4","5.5","1","12.4",".548",".360",".283","7.0","13.0","10.0","7.1","1.5","1.7","14.0","14.9","1.0","0.9","2.0",".086","-0.8","0.1","-0.7","0.4","0","0","1","0","0"
"174","Justin Harper","PF","26","DET","5","0","7.0","0.8","2.0",".400","0.8","1.8",".444","0.0","0.2",".000",".600","0.2","0.4",".500","0.0","0.2","0.2","0.0","0.2","0.0","0.4","0.6","2.6","0","7.1",".597",".900",".200","0.0","3.3","1.6","0.0","1.4","0.0","15.5","16.0","0.0","0.0","0.0",".044","-1.2","-3.2","-4.4","0.0","0","0","0","1","0"
"175","Montrezl Harrell","PF","22","HOU","35","1","9.8","1.3","2.1",".653","0.0","0.0",".000","1.3","2.1",".653",".653","0.7","1.3",".522","0.7","1.0","1.7","0.4","0.3","0.2","0.5","1.3","3.4","0","13.2",".640",".000",".639","7.3","11.8","9.5","6.5","1.4","1.7","15.6","13.7","0.6","0.2","0.7",".101","-1.7","-1.1","-2.8","-0.1","0","0","0","1","0"
"176","Devin Harris","PG","32","DAL","50","0","18.9","2.4","5.4",".452","0.7","2.1",".317","1.8","3.3",".536",".513","1.5","2.2",".688","0.3","1.6","2.0","2.0","0.9","0.2","0.9","1.9","7.0","0","13.4",".554",".385",".404","1.9","9.4","5.7","16.5","2.4","0.8","12.9","17.6","1.0","0.9","2.0",".099","0.0","0.3","0.3","0.5","1","1","0","0","0"
"177","Gary Harris","SG","21","DEN","60","60","32.1","4.6","9.9",".469","1.3","3.8",".349","3.3","6.1",".544",".536","1.2","1.5",".804","0.7","2.2","2.9","1.9","1.3","0.3","1.4","2.0","11.8","0","12.1",".560",".386",".155","2.4","7.8","5.1","9.2","2.0","0.6","11.7","16.3","1.8","1.2","2.9",".073","0.5","-0.3","0.2","1.0","0","1","0","0","0"
"178","Joe Harris","SG","24","CLE","5","0","3.0","0.2","0.8",".250","0.2","0.8",".250","0.0","0.0",".000",".375","0.0","0.0",".000","0.0","0.6","0.6","0.4","0.0","0.0","0.2","0.2","0.6","0","3.4",".375","1.000",".000","0.0","22.4","11.3","18.3","0.0","0.0","20.0","15.0","0.0","0.0","0.0","-0.028","-4.8","-1.4","-6.2","0.0","0","1","0","0","0"
"179","Tobias Harris","PF","23","TOT","61","59","33.1","5.4","11.4",".476","1.1","3.2",".337","4.4","8.2",".529",".522","2.5","3.2",".798","1.3","5.5","6.8","2.1","1.0","0.5","1.6","2.0","14.4","0","16.0",".564",".277",".277","4.3","18.6","11.3","10.1","1.4","1.2","11.0","19.1","2.9","2.1","5.0",".120","0.4","0.5","0.9","1.5","0","0","1","1","0"
"180","Aaron Harrison","SG","21","CHO","18","0","4.1","0.2","0.8",".200","0.1","0.4",".250","0.1","0.4",".143",".267","0.2","0.6",".400","0.2","0.3","0.6","0.1","0.2","0.0","0.2","0.4","0.7","0","1.8",".309",".533",".667","5.9","9.0","7.4","1.9","2.7","0.0","13.4","13.6","-0.2","0.1","-0.1","-0.058","-6.4","-0.7","-7.1","-0.1","1","0","0","0","0"
"181","Udonis Haslem","PF","35","MIA","29","0","7.6","0.6","1.6",".362","0.0","0.3",".125","0.6","1.3",".410",".372","0.3","0.4",".909","0.3","1.7","2.0","0.5","0.2","0.1","0.2","0.7","1.6","1","9.2",".434",".170",".234","4.8","24.9","15.2","9.1","1.2","0.7","8.8","11.9","0.0","0.3","0.4",".078","-4.2","0.8","-3.4","-0.1","0","0","0","1","0"
"182","Spencer Hawes","PF","27","CHO","47","6","19.1","2.3","5.5",".408","0.7","2.0",".348","1.6","3.6",".440",".469","1.0","1.2",".839","0.8","3.6","4.4","2.0","0.4","0.4","1.1","2.1","6.2","0","12.1",".511",".354",".215","4.7","20.9","12.7","16.1","1.2","1.8","15.2","16.8","0.5","1.2","1.6",".087","-1.8","1.2","-0.6","0.3","0","0","0","1","1"
"183","Chuck Hayes","C","32","HOU","2","0","12.0","0.5","1.0",".500","0.0","0.0",".000","0.5","1.0",".500",".500","1.0","1.0","1.000","0.0","4.0","4.0","1.0","0.0","0.0","1.5","3.0","2.0","0","1.6",".694",".000","1.000","0.0","37.5","18.5","11.6","0.0","0.0","51.0","10.6","0.0","0.0","0.0","-0.021","-9.0","-0.7","-9.7","0.0","0","0","0","1","1"
"184","Gordon Hayward","SF","25","UTA","66","66","36.2","6.6","15.2",".434","1.8","5.1",".360","4.7","10.1",".471",".495","5.1","6.2",".831","0.8","4.2","4.9","3.7","1.2","0.3","2.6","2.3","20.1","0","18.7",".563",".336",".408","2.5","13.5","8.0","18.2","1.7","0.7","12.7","25.9","4.9","2.3","7.2",".144","2.9","-0.5","2.4","2.6","0","1","1","0","0"
"185","Gerald Henderson","SG","28","POR","58","0","19.1","3.1","7.1",".435","0.7","1.9",".376","2.4","5.2",".457",".485","1.4","1.8",".762","0.4","2.6","2.9","1.1","0.5","0.3","0.8","1.1","8.2","1","13.3",".524",".267",".257","2.1","14.5","8.3","8.8","1.2","1.1","9.2","19.9","1.0","0.8","1.8",".079","-1.8","-1.3","-3.1","-0.3","0","1","1","0","0"
"186","John Henson","C","25","MIL","42","1","16.7","2.9","4.8",".591","0.0","0.0",".000","2.9","4.8",".591",".591","1.0","2.0",".537","1.5","2.5","3.9","1.0","0.3","2.0","1.1","2.4","6.8","0","18.6",".594",".000",".404","9.9","16.6","13.3","9.4","0.8","10.1","16.7","18.4","0.9","0.9","1.8",".120","-1.5","3.4","1.9","0.7","0","0","0","1","1"
"187","Mario Hezonja","SF","20","ORL","62","4","16.3","2.1","5.1",".420","0.8","2.4",".340","1.3","2.7",".491",".500","0.6","0.7",".909","0.4","1.7","2.1","1.2","0.3","0.2","1.1","1.5","5.7","0","9.0",".531",".468",".140","2.6","11.9","7.1","10.6","1.0","0.8","17.4","17.6","-0.2","0.7","0.5",".024","-2.3","-1.5","-3.8","-0.5","0","1","0","0","0"
"188","Roy Hibbert","C","29","LAL","66","66","23.6","2.4","5.3",".461","0.0","0.0",".000","2.4","5.2",".464",".461","1.5","1.9",".797","1.6","3.3","4.9","1.3","0.4","1.4","1.0","3.1","6.3","1","11.7",".521",".006",".354","6.9","15.8","11.2","8.6","0.8","4.6","14.5","13.3","1.1","0.7","1.9",".057","-2.8","1.6","-1.2","0.3","0","0","0","0","1"
"189","J.J. Hickson","C","27","TOT","25","9","13.7","2.4","4.8",".508","0.0","0.0",".000","2.4","4.8",".513",".508","1.3","2.8",".465","1.1","2.9","4.0","0.7","0.4","0.5","0.8","1.6","6.2","1","16.1",".512",".008",".592","8.9","23.8","16.2","8.3","1.6","2.9","11.2","21.8","0.2","0.4","0.6",".086","-3.1","0.1","-3.0","-0.1","0","0","0","1","1"
"190","Nene Hilario","PF","33","WAS","41","8","18.9","3.4","6.4",".525","0.0","0.0",".000","3.4","6.4",".527",".525","1.8","3.0",".581","0.8","3.5","4.3","1.6","1.0","0.5","1.2","2.8","8.5","0","15.8",".548",".004",".471","4.8","21.6","12.9","13.2","2.6","2.0","13.4","20.8","0.6","1.1","1.7",".105","-2.1","1.7","-0.5","0.3","0","0","0","1","1"
"191","George Hill","PG","29","IND","59","58","34.9","4.4","10.4",".427","1.8","4.4",".402","2.7","6.0",".445",".511","1.6","2.1",".762","0.9","3.3","4.2","3.5","1.2","0.2","1.4","1.9","12.2","0","13.0",".540",".422",".199","2.7","10.3","6.5","15.3","1.7","0.5","11.1","16.0","2.5","2.3","4.8",".111","1.0","0.5","1.4","1.8","1","1","0","0","0"
"192","Jordan Hill","PF","28","IND","62","10","21.4","4.0","7.7",".510","0.0","0.0",".000","4.0","7.7",".511",".510","1.3","1.8",".711","2.2","4.3","6.5","1.3","0.5","0.5","1.4","2.3","9.2","1","16.7",".539",".002",".238","11.4","21.8","16.6","9.8","1.2","1.8","13.7","20.3","1.5","2.0","3.5",".128","-1.4","0.9","-0.5","0.5","0","0","0","1","1"
"193","Solomon Hill","SF","24","IND","43","2","12.6","1.2","3.0",".409","0.2","1.0",".244","1.0","2.0",".488",".449","0.6","0.7",".893","0.7","1.7","2.3","0.9","0.5","0.2","0.4","1.0","3.2","1","11.5",".499",".323",".220","6.0","14.4","10.2","9.9","1.9","1.5","10.9","12.7","0.5","0.8","1.2",".108","-1.7","1.3","-0.4","0.2","0","1","1","0","0"
"194","Darrun Hilliard","SF","22","DET","32","0","9.4","1.3","3.3",".402","0.5","1.3",".366","0.9","2.1",".424",".472","0.6","0.8",".692","0.2","0.8","1.0","0.7","0.2","0.0","0.5","0.8","3.7","0","10.2",".502",".383",".243","1.7","9.9","5.6","10.9","1.2","0.0","11.2","19.3","0.1","0.2","0.4",".058","-2.0","-1.9","-3.9","-0.1","0","1","0","0","0"
"195","Kirk Hinrich","SG-PG","35","TOT","39","7","15.1","1.2","3.2",".381","0.6","1.5",".383","0.6","1.7",".379",".472","0.4","0.4",".938","0.2","1.4","1.6","1.7","0.4","0.0","0.7","1.6","3.4","1","7.2",".504",".476",".127","1.5","9.7","5.7","15.9","1.3","0.1","17.9","12.0","0.1","0.5","0.6",".047","-2.6","-0.8","-3.4","-0.2","1","1","0","0","0"
"196","Jrue Holiday","PG","25","NOP","59","17","27.6","6.2","14.0",".440","1.2","3.9",".320","4.9","10.2",".486",".484","2.7","3.3",".829","0.4","2.6","3.0","6.0","1.3","0.4","2.6","2.3","16.3","0","19.7",".527",".276",".233","1.6","10.6","6.0","38.1","2.3","1.0","14.4","29.0","1.9","1.1","3.0",".089","3.0","-1.3","1.7","1.5","1","0","0","0","0"
"197","Justin Holiday","SG","26","TOT","35","2","12.3","1.2","3.5",".347","0.5","1.7",".279","0.7","1.7",".417",".417","0.3","0.4",".600","0.2","1.0","1.3","0.7","0.6","0.3","0.7","0.9","3.1","0","6.4",".431",".504",".124","2.0","8.8","5.5","8.0","2.5","1.6","15.3","15.5","-0.6","0.6","0.0","-0.002","-4.5","0.6","-3.9","-0.2","0","1","1","0","0"
"198","Ryan Hollins","C","31","TOT","26","7","11.9","1.1","2.0",".569","0.0","0.0",".000","1.1","2.0",".569",".569","0.7","1.0",".680","1.1","1.3","2.3","0.3","0.1","0.6","0.7","1.7","2.9","1","10.0",".605",".000",".490","10.1","12.5","11.3","3.9","0.3","4.7","22.5","11.7","0.3","0.2","0.5",".077","-3.3","0.5","-2.7","-0.1","0","0","0","0","1"
"199","Rondae Hollis-Jefferson","SF","21","BRK","19","14","22.1","2.1","4.3",".481","0.1","0.3",".200","2.0","4.0",".500",".488","1.1","1.6",".667","1.7","4.4","6.1","1.4","1.4","0.4","1.1","2.2","5.2","0","13.5",".525",".062",".370","8.5","22.9","15.6","9.3","3.3","1.5","18.2","12.3","0.2","0.6","0.8",".092","-1.8","2.9","1.2","0.3","0","1","1","0","0"
"200","Richaun Holmes","PF","22","PHI","49","1","13.9","2.3","4.4",".519","0.2","0.9",".186","2.1","3.5",".602",".537","1.0","1.4",".671","1.2","1.4","2.6","0.7","0.4","0.8","0.7","1.8","5.7","0","16.0",".566",".201",".327","9.7","11.2","10.5","8.0","1.3","4.3","11.6","17.8","1.0","0.4","1.5",".103","-0.6","-0.1","-0.7","0.2","0","0","0","1","0"
"201","Rodney Hood","SG","23","UTA","63","63","31.6","5.1","12.0",".421","2.0","5.4",".364","3.1","6.7",".467",".502","2.4","2.8",".868","0.4","2.8","3.3","2.8","0.9","0.2","1.6","2.8","14.5","0","14.4",".546",".446",".230","1.6","10.5","6.1","15.4","1.5","0.5","10.7","21.5","3.1","1.6","4.7",".113","1.9","-1.2","0.7","1.3","0","1","1","0","0"
"202","Al Horford","C","29","ATL","67","67","32.0","6.5","12.7",".511","1.0","3.0",".352","5.5","9.8",".559",".552","1.3","1.6",".804","1.9","5.3","7.1","3.1","0.8","1.6","1.3","1.9","15.3","1","19.8",".570",".233",".125","6.6","17.6","12.2","16.3","1.2","3.8","9.0","20.7","4.3","3.6","7.9",".176","1.7","2.4","4.1","3.3","0","0","0","1","1"
