"Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FGP","TH","THA","THP","TW","TWA","TWP","eFGP","FT","FTA","FTP","ORB","DRB","TRB","AST","STL","BLK","TOV","FOU","PTS","FA","PER","TSP","TPAr","FTr","ORBP","DRBP","TRBP","ASTP","STLP","BLKP","TOVP","USGP","OWS","DWS","WS","WSPFE","OBPM","DBPM","BPM","VORP","PG","SG","SF","PF","C"
"202","Justin Holiday","SG","26","TOT","53","5","14.6","1.7","4.3",".386","0.7","2.0",".343","1.0","2.3",".423",".465","0.5","0.7",".730","0.2","1.5","1.7","1.1","0.6","0.4","0.7","1.2","4.5","1","9.4",".489",".461",".162","1.7","10.5","6.2","10.7","2.1","1.8","13.8","16.2","-0.3","0.9","0.6",".040","-2.7","0.3","-2.5","-0.1","0","1","1","0","0"
"203","Ryan Hollins","C","31","TOT","37","12","12.4","1.3","2.1",".620","0.0","0.0",".000","1.3","2.1",".620",".620","0.7","1.1",".619","1.3","1.4","2.6","0.3","0.2","0.6","0.6","1.7","3.4","0","12.3",".636",".000",".532","11.2","13.2","12.1","3.3","0.7","4.2","19.8","11.8","0.6","0.3","1.0",".100","-2.0","0.2","-1.8","0.0","0","0","0","0","1"
"204","Rondae Hollis-Jefferson","SF","21","BRK","29","17","21.2","2.2","4.8",".457","0.1","0.5",".286","2.0","4.3",".476",".471","1.3","1.8",".712","1.3","4.0","5.3","1.5","1.3","0.6","0.9","2.1","5.8","1","14.2",".519",".101",".377","7.0","21.4","14.1","10.1","3.2","2.1","13.9","13.5","0.5","0.7","1.2",".094","-1.4","2.6","1.2","0.5","0","1","1","0","0"
"205","Richaun Holmes","PF","22","PHI","51","1","13.8","2.2","4.4",".514","0.2","0.9",".182","2.1","3.5",".596",".532","1.0","1.5",".689","1.2","1.4","2.6","0.6","0.4","0.8","0.6","1.8","5.6","0","15.9",".564",".198",".333","9.3","11.7","10.5","8.0","1.3","4.3","11.2","17.9","1.0","0.5","1.5",".103","-1.0","0.0","-0.9","0.2","0","0","0","1","0"
"206","Rodney Hood","SG","23","UTA","79","79","32.2","5.2","12.3",".420","2.0","5.7",".359","3.1","6.6",".472",".503","2.2","2.5",".860","0.5","2.9","3.4","2.7","0.9","0.2","1.6","2.6","14.5","1","14.1",".542",".462",".206","1.8","10.5","6.1","14.4","1.5","0.5","10.5","21.5","3.4","2.5","6.0",".112","1.6","-0.9","0.7","1.7","0","1","1","0","0"
"207","Al Horford","C","29","ATL","82","82","32.1","6.5","12.8",".505","1.1","3.1",".344","5.4","9.7",".557",".547","1.3","1.6",".798","1.8","5.5","7.3","3.2","0.8","1.5","1.3","2.0","15.2","0","19.4",".565",".244",".123","6.3","18.2","12.4","16.7","1.3","3.6","8.8","20.6","4.9","4.5","9.4",".172","1.5","2.6","4.1","4.1","0","0","0","1","1"
"208","Dwight Howard","C","30","HOU","71","71","32.1","5.2","8.5",".620","0.0","0.1",".000","5.2","8.4",".626",".620","3.3","6.7",".489","3.4","8.4","11.8","1.4","1.0","1.6","2.3","3.1","13.7","0","18.9",".604",".010",".790","11.4","29.1","20.2","7.0","1.5","4.1","17.0","18.4","3.5","3.1","6.6",".138","-1.1","1.8","0.6","1.5","0","0","0","1","1"
"209","Marcelo Huertas","PG","32","LAL","53","0","16.4","1.8","4.3",".422","0.3","1.2",".262","1.5","3.2",".479",".457","0.5","0.5",".931","0.3","1.4","1.7","3.4","0.5","0.1","1.5","1.4","4.5","0","10.4",".488",".265",".126","2.2","9.2","5.6","33.9","1.5","0.6","24.8","16.3","-0.2","0.1","-0.1","-0.006","-3.1","-2.9","-6.0","-0.9","1","0","0","0","0"
"210","Josh Huestis","PF","24","OKC","5","0","11.0","1.0","2.4",".417","0.8","1.2",".667","0.2","1.2",".167",".583","0.0","0.8",".000","0.4","1.6","2.0","0.0","0.2","0.4","0.6","0.6","2.8","1","6.7",".509",".500",".333","4.2","15.0","9.9","0.0","0.9","2.8","17.9","13.0","0.0","0.1","0.0",".010","-4.9","-2.5","-7.4","-0.1","0","0","1","0","0"
"211","Kris Humphries","PF","30","TOT","53","17","15.8","2.3","5.6",".410","0.6","2.0",".315","1.6","3.5",".465",".468","1.3","1.6",".798","1.1","3.0","4.1","0.7","0.3","0.4","0.7","1.8","6.5","1","13.1",".517",".366",".285","7.5","21.5","14.4","6.6","0.9","2.2","10.3","19.5","0.5","1.1","1.6",".093","-2.2","-0.7","-2.9","-0.2","0","0","0","1","1"
"212","R.J. Hunter","SG","22","BOS","36","0","8.8","1.0","2.7",".367","0.5","1.8",".302","0.5","1.0",".486",".464","0.2","0.2",".857","0.1","1.0","1.0","0.4","0.4","0.1","0.3","0.8","2.7","1","7.7",".480",".643",".071","0.7","12.0","6.2","5.9","2.2","1.0","9.8","15.1","-0.1","0.4","0.3",".045","-3.1","-0.4","-3.5","-0.1","0","1","0","0","0"
"213","Serge Ibaka","PF","26","OKC","78","78","32.1","5.3","11.1",".479","0.8","2.4",".326","4.6","8.8",".520",".513","1.2","1.6",".752","1.8","5.0","6.8","0.8","0.5","1.9","1.4","2.7","12.6","1","13.9",".533",".212",".139","6.5","16.2","11.6","3.9","0.8","4.5","10.5","17.6","2.5","3.0","5.5",".105","-1.1","1.0","-0.1","1.2","0","0","0","1","1"
"214","Andre Iguodala","SF","32","GSW","65","1","26.6","2.7","5.7",".478","0.8","2.4",".351","1.9","3.3",".570",".552","0.8","1.3",".614","0.8","3.2","4.0","3.4","1.1","0.3","1.2","1.6","7.0","1","12.2",".565",".418",".226","3.4","12.4","8.2","16.3","2.0","0.8","16.3","12.1","2.3","2.1","4.4",".122","0.3","1.3","1.6","1.6","0","1","1","0","0"
"215","Ersan Ilyasova","PF","28","TOT","74","56","25.4","3.8","8.9",".424","1.3","3.5",".371","2.5","5.4",".458",".496","1.5","2.1",".721","1.9","3.5","5.4","0.9","0.7","0.4","1.0","2.3","10.4","1","14.2",".526",".392",".233","8.1","15.6","11.7","5.6","1.4","1.4","8.9","18.6","2.4","2.0","4.4",".113","0.4","-0.3","0.1","1.0","0","0","1","1","0"
"216","Joe Ingles","SF","28","UTA","81","2","15.3","1.5","3.6",".426","1.0","2.6",".386","0.5","1.0",".531",".565","0.2","0.2",".722","0.2","1.6","1.9","1.2","0.7","0.0","0.8","1.2","4.2","1","10.3",".572",".722",".062","1.8","12.4","7.1","12.1","2.3","0.3","17.9","13.5","0.7","1.6","2.3",".089","-0.3","0.4","0.1","0.7","0","1","1","0","0"
"217","Damien Inglis","SF","20","MIL","20","1","7.8","0.7","1.9",".351","0.2","0.7",".231","0.5","1.2",".417",".392","0.4","0.4",".875","0.1","1.5","1.6","0.5","0.3","0.2","0.6","0.6","1.8","0","6.7",".444",".351",".216","1.5","21.1","11.4","9.0","2.0","1.6","21.4","14.9","-0.2","0.2","-0.1","-0.024","-6.1","-0.3","-6.4","-0.2","0","0","1","0","0"
"218","Kyrie Irving","PG","23","CLE","53","53","31.5","7.4","16.6",".448","1.6","4.9",".321","5.8","11.6",".502",".496","3.2","3.6",".885","0.8","2.1","3.0","4.7","1.1","0.3","2.3","2.0","19.6","0","19.9",".540",".298",".217","3.0","7.6","5.3","26.6","1.7","0.9","11.4","29.5","3.2","1.7","5.0",".143","3.0","-1.4","1.6","1.5","1","1","0","0","0"
"219","Jarrett Jack","PG","32","BRK","32","32","32.1","4.4","11.2",".391","1.0","3.2",".304","3.4","8.0",".426",".434","3.1","3.5",".893","0.3","4.0","4.3","7.4","1.1","0.2","2.9","2.4","12.8","1","14.5",".505",".285",".313","1.0","14.1","7.4","35.0","1.7","0.6","18.8","21.7","0.5","0.4","0.9",".043","0.0","-1.4","-1.4","0.2","1","1","0","0","0"
"220","Reggie Jackson","PG","25","DET","79","79","30.7","6.8","15.7",".434","1.5","4.2",".353","5.3","11.5",".464",".482","3.7","4.3",".864","0.7","2.5","3.2","6.2","0.7","0.1","2.8","2.4","18.8","0","19.6",".535",".268",".271","2.5","9.1","5.7","36.3","1.2","0.3","13.8","29.1","4.9","1.9","6.9",".136","3.9","-1.6","2.3","2.6","1","1","0","0","0"
"221","LeBron James","SF","31","CLE","76","76","35.6","9.7","18.6",".520","1.1","3.7",".309","8.6","14.9",".573",".551","4.7","6.5",".731","1.5","6.0","7.4","6.8","1.4","0.6","3.3","1.9","25.3","0","27.5",".588",".199",".347","4.7","18.8","11.8","36.0","2.0","1.5","13.2","31.4","9.6","4.0","13.6",".242","6.9","2.3","9.1","7.6","0","0","1","1","0"
"222","Al Jefferson","C","31","CHO","47","18","23.3","5.2","10.7",".485","0.0","0.0",".000","5.2","10.7",".485",".485","1.5","2.4",".649","1.2","5.2","6.4","1.5","0.6","0.9","0.7","2.5","12.0","0","18.2",".507",".000",".220","5.6","24.6","15.0","11.8","1.4","3.0","5.8","24.2","1.0","1.8","2.8",".123","-2.3","1.2","-1.1","0.2","0","0","0","1","1"
"223","Cory Jefferson","PF","25","PHO","8","0","6.3","1.1","2.8",".409","0.0","0.1",".000","1.1","2.6",".429",".409","0.5","0.8",".667","0.8","1.3","2.0","0.0","0.0","0.1","0.0","1.0","2.8","0","12.7",".446",".045",".273","12.7","22.2","17.4","0.0","0.0","1.6","0.0","21.0","0.0","0.0","0.1",".070","-6.1","-7.7","-13.8","-0.1","0","0","0","1","0"
"224","Richard Jefferson","SF","35","CLE","74","5","17.9","1.9","4.2",".458","0.9","2.3",".382","1.0","1.9",".554",".564","0.8","1.2",".667","0.2","1.5","1.7","0.8","0.4","0.2","0.6","1.7","5.5","0","9.7",".585",".554",".279","1.3","9.6","5.5","6.4","1.3","0.9","10.9","13.4","1.4","1.3","2.7",".099","-0.5","-0.3","-0.8","0.4","0","1","1","0","0"
"225","John Jenkins","SG","24","TOT","43","3","11.2","1.7","3.7",".444","0.4","1.2",".314","1.3","2.5",".505",".494","0.5","0.6",".833","0.2","1.1","1.3","0.8","0.2","0.0","0.6","0.5","4.1","0","10.0",".522",".319",".150","1.8","11.3","6.5","11.7","0.8","0.2","13.7","18.1","0.0","0.2","0.2",".022","-3.0","-2.4","-5.4","-0.4","0","1","1","0","0"
"226","Brandon Jennings","PG","26","TOT","48","7","18.1","2.3","6.3",".368","1.1","3.2",".329","1.3","3.1",".409",".452","1.2","1.6",".731","0.3","1.7","2.0","3.5","0.6","0.1","1.2","1.2","6.9","1","13.7",".491",".510",".257","2.0","10.4","6.1","29.2","1.7","0.7","14.4","20.0","0.8","0.7","1.5",".082","0.3","-1.7","-1.4","0.1","1","0","0","0","0"
"227","Jonas Jerebko","PF","28","BOS","78","0","15.1","1.5","3.7",".413","0.6","1.4",".398","1.0","2.3",".421",".488","0.8","1.0",".782","1.0","2.7","3.7","0.8","0.3","0.3","0.7","1.8","4.4","1","10.3",".531",".378",".273","6.8","19.4","13.0","7.4","0.8","1.6","14.0","13.5","0.9","1.5","2.4",".097","-2.5","0.4","-2.0","0.0","0","0","1","1","0"
"228","Amir Johnson","PF","28","BOS","79","76","22.8","3.2","5.4",".585","0.1","0.5",".233","3.0","4.8",".624",".596","0.9","1.5",".570","2.3","4.1","6.4","1.7","0.7","1.1","1.2","2.7","7.3","1","16.0",".602",".101",".284","10.3","19.6","14.9","11.4","1.4","3.6","16.4","13.6","3.0","2.9","5.9",".158","-0.2","3.2","3.0","2.3","0","0","0","1","1"
"229","Chris Johnson","SF","25","UTA","70","2","12.2","1.0","2.8",".371","0.4","1.4",".273","0.6","1.4",".474",".441","0.5","0.6",".810","0.4","1.5","1.9","0.6","0.5","0.3","0.6","1.4","2.9","1","8.2",".482",".510",".216","3.7","14.3","9.0","8.0","2.0","2.0","15.8","13.6","-0.1","1.2","1.1",".059","-2.7","1.3","-1.4","0.1","0","1","1","0","0"
"230","James Johnson","PF","28","TOR","57","32","16.2","2.0","4.2",".475","0.4","1.2",".303","1.6","3.1",".540",".517","0.7","1.2",".574","0.5","1.7","2.2","1.2","0.5","0.6","0.9","1.5","5.0","1","11.4",".532",".275",".283","3.5","11.9","7.8","11.4","1.6","2.9","16.7","15.9","0.3","1.0","1.3",".068","-1.7","1.0","-0.6","0.3","0","0","1","1","0"
"231","Joe Johnson","SF","34","TOT","81","81","33.4","4.7","10.6",".439","1.5","3.9",".383","3.2","6.7",".471",".509","1.5","1.8",".831","0.6","3.0","3.6","3.9","0.8","0.0","2.0","1.8","12.2","0","12.0",".538",".364",".165","2.0","10.2","6.1","18.0","1.1","0.1","14.7","17.9","1.9","0.8","2.7",".048","0.3","-1.6","-1.3","0.4","0","1","1","0","0"
"232","Orlando Johnson","SG","26","TOT","7","1","14.4","1.3","4.9",".265","0.3","1.4",".200","1.0","3.4",".292",".294","0.9","1.1",".750","0.6","1.6","2.1","0.3","0.4","0.4","0.6","1.3","3.7","1","3.6",".346",".294",".235","4.2","12.3","8.1","2.7","1.5","2.4","9.6","17.8","-0.2","0.1","-0.2","-0.087","-8.0","-2.4","-10.4","-0.2","0","1","1","0","0"
"233","Stanley Johnson","SF","19","DET","73","6","23.1","3.1","8.2",".375","0.9","2.8",".307","2.2","5.4",".410",".428","1.1","1.4",".784","0.8","3.4","4.2","1.6","0.8","0.2","1.6","2.4","8.1","1","8.7",".460",".342",".170","3.6","16.7","9.9","10.8","1.6","0.5","15.0","19.6","-1.3","1.9","0.6",".018","-3.1","0.5","-2.6","-0.2","0","1","1","0","0"
"234","Tyler Johnson","SG","23","MIA","36","5","24.0","3.3","6.8",".486","0.8","2.0",".380","2.5","4.8",".529",".541","1.4","1.8",".797","0.8","2.3","3.0","2.2","0.7","0.4","1.3","1.8","8.7","0","13.8",".579",".292",".263","3.8","10.3","7.2","13.9","1.4","1.2","14.8","16.8","1.2","0.9","2.0",".113","0.4","0.0","0.4","0.5","1","1","0","0","0"
"235","Wesley Johnson","SF","28","LAC","80","9","20.8","2.6","6.4",".404","1.3","3.9",".333","1.3","2.6",".510",".504","0.4","0.6",".652","0.5","2.6","3.1","0.6","1.1","0.7","0.7","2.2","6.9","0","11.0",".513",".600",".089","2.5","13.6","8.1","4.4","2.7","2.6","9.2","16.0","0.0","2.7","2.6",".076","-1.3","1.8","0.5","1.0","0","1","1","0","0"
"236","Nikola Jokic","C","20","DEN","80","55","21.7","3.8","7.5",".512","0.4","1.1",".333","3.5","6.5",".541",".535","1.9","2.4",".811","2.3","4.7","7.0","2.4","1.0","0.6","1.3","2.6","10.0","0","21.5",".582",".140",".317","11.4","24.7","17.9","18.1","2.3","2.3","13.2","19.9","4.5","2.2","6.7",".185","2.6","2.2","4.8","3.0","0","0","0","0","1"
"237","Dahntay Jones","SF","35","CLE","1","0","42.0","6.0","14.0",".429","1.0","2.0",".500","5.0","12.0",".417",".464","0.0","0.0",".000","1.0","4.0","5.0","2.0","1.0","2.0","0.0","6.0","13.0","0","10.3",".464",".143",".000","2.7","10.7","6.7","7.3","1.2","3.9","0.0","15.1","0.0","0.1","0.1",".096","-3.1","0.9","-2.2","0.0","0","1","1","0","0"
"238","James Jones","SF","35","CLE","48","0","9.6","1.2","3.0",".408","0.9","2.2",".394","0.4","0.8",".447",".553","0.4","0.5",".808","0.2","0.9","1.0","0.3","0.2","0.2","0.3","1.0","3.7","1","11.6",".580",".732",".183","2.0","10.2","6.1","4.5","1.2","1.8","7.8","16.2","0.7","0.5","1.2",".120","0.3","-1.3","-1.0","0.1","0","1","1","0","0"
"239","Terrence Jones","PF","24","HOU","50","11","20.9","3.3","7.3",".452","0.5","1.6",".316","2.8","5.8",".490",".486","1.5","2.3",".664","1.2","3.0","4.2","0.8","0.5","0.8","1.0","1.7","8.7","1","13.5",".519",".215",".316","6.5","15.9","11.1","6.3","1.1","3.1","10.5","19.3","0.8","0.7","1.5",".068","-2.4","-1.0","-3.4","-0.4","0","0","1","1","0"
"240","Tyus Jones","PG","19","MIN","37","0","15.5","1.5","4.2",".359","0.4","1.4",".302","1.1","2.8",".388",".410","0.8","1.1",".718","0.2","1.1","1.3","2.9","0.8","0.1","0.9","0.9","4.2","1","11.2",".450",".340",".250","1.4","8.0","4.8","27.7","2.7","0.4","16.0","16.1","0.0","0.3","0.3",".027","-1.7","-2.0","-3.7","-0.3","1","0","0","0","0"
"241","DeAndre Jordan","C","27","LAC","77","77","33.7","4.6","6.6",".703","0.0","0.0",".000","4.6","6.6",".704",".703","3.5","8.0",".430","3.5","10.3","13.8","1.2","0.7","2.3","1.4","2.7","12.7","0","20.6",".628",".002","1.219","11.4","32.7","22.2","5.3","1.0","5.4","12.1","15.4","6.0","5.5","11.5",".213","-0.4","3.8","3.4","3.5","0","0","0","0","1"
"242","Cory Joseph","SG","24","TOR","80","4","25.6","3.2","7.3",".439","0.4","1.4",".273","2.8","5.9",".478",".465","1.7","2.2",".764","0.5","2.1","2.6","3.1","0.8","0.3","1.3","1.6","8.5","0","12.4",".512",".188",".297","2.2","9.4","5.9","19.3","1.6","0.8","13.4","17.0","1.8","1.7","3.5",".082","-0.6","-0.4","-1.0","0.5","1","0","0","0","0"
"243","Chris Kaman","C","33","POR","16","2","7.0","1.3","2.7",".465","0.1","0.3",".250","1.2","2.4",".487",".477","0.2","0.2","1.000","0.4","1.1","1.5","0.7","0.1","0.1","0.5","0.9","2.8","0","11.1",".496",".093",".070","6.8","16.5","11.6","15.8","0.4","0.7","15.3","20.4","0.0","0.1","0.1",".037","-3.3","-1.9","-5.1","-0.1","0","0","0","1","1"
"244","Frank Kaminsky","C","22","CHO","81","3","21.1","2.7","6.5",".410","0.8","2.5",".337","1.8","4.0",".455",".474","1.3","1.8",".730","0.9","3.3","4.1","1.2","0.5","0.5","0.7","1.6","7.5","1","12.5",".513",".385",".282","4.4","17.2","10.7","9.0","1.1","2.0","8.9","17.1","1.2","2.1","3.3",".093","-1.6","0.4","-1.2","0.3","0","0","0","1","1"
"245","Enes Kanter","C","23","OKC","82","1","21.0","5.0","8.8",".576","0.1","0.3",".476","4.9","8.5",".579",".583","2.4","3.1",".797","3.0","5.1","8.1","0.4","0.3","0.4","1.4","2.0","12.7","0","24.0",".626",".029",".349","16.7","24.9","21.0","3.1","0.7","1.5","12.2","23.4","6.0","2.1","8.1",".226","1.3","-3.1","-1.7","0.1","0","0","0","0","1"
"246","Sergey Karasev","SF","22","BRK","40","5","10.0","0.8","1.9",".405","0.3","0.9",".297","0.5","0.9",".514",".480","0.7","0.7",".929","0.2","1.3","1.5","0.9","0.2","0.1","0.6","0.7","2.4","0","8.5",".562",".500",".378","2.2","14.3","8.2","12.2","0.8","0.4","20.3","12.1","0.2","0.1","0.3",".031","-2.4","-1.7","-4.2","-0.2","0","1","1","0","0"
"247","Sasha Kaun","C","30","CLE","25","0","3.8","0.4","0.7",".529","0.0","0.0",".000","0.4","0.7",".529",".529","0.2","0.4",".455","0.5","0.6","1.0","0.1","0.2","0.2","0.3","0.4","0.9","0","12.5",".527",".000",".647","14.4","16.5","15.5","4.5","2.2","4.3","24.3","13.7","0.0","0.2","0.2",".096","-3.5","2.7","-0.8","0.0","0","0","0","0","1"
"248","Ryan Kelly","PF","24","LAL","36","0","13.1","1.5","4.1",".369","0.1","1.0",".135","1.4","3.1",".446",".386","1.0","1.5",".685","0.6","2.8","3.4","0.6","0.4","0.3","0.5","1.1","4.2","0","10.3",".440",".248",".362","4.6","23.7","13.8","6.9","1.4","1.7","9.4","17.9","-0.3","0.3","0.1",".005","-4.9","-1.1","-6.0","-0.5","0","0","1","1","0"
"249","Michael Kidd-Gilchrist","SF","22","CHO","7","7","29.3","4.7","8.7",".541","0.4","1.0",".429","4.3","7.7",".556",".566","2.9","4.1",".690","1.7","4.7","6.4","1.3","0.4","0.4","1.1","1.3","12.7","0","16.9",".603",".115",".475","6.3","17.8","12.0","7.3","0.7","1.2","9.8","18.0","0.4","0.2","0.6",".152","-0.7","-0.7","-1.4","0.0","0","0","1","0","0"
"250","Sean Kilpatrick","SG","26","TOT","31","0","19.9","4.0","8.7",".456","1.3","3.7",".342","2.7","5.0",".538",".528","1.9","2.2",".896","0.4","1.4","1.8","0.9","0.4","0.1","1.0","1.2","11.1","0","15.6",".576",".422",".248","2.1","8.2","5.1","8.0","1.0","0.3","9.4","23.8","1.0","0.0","1.0",".076","1.4","-4.4","-3.0","-0.2","0","1","0","0","0"
"251","Brandon Knight","SG","24","PHO","52","50","36.0","7.1","17.2",".415","2.3","6.8",".342","4.8","10.5",".461",".482","3.0","3.5",".852","0.7","3.2","3.9","5.1","1.2","0.4","3.4","2.4","19.6","0","14.7",".522",".392",".204","2.0","9.9","5.9","24.4","1.6","0.9","15.4","26.2","0.7","0.9","1.7",".043","1.2","-1.5","-0.3","0.8","1","1","0","0","0"
"252","Kyle Korver","SG","34","ATL","80","80","30.0","3.4","7.7",".435","2.0","5.0",".398","1.4","2.7",".502",".563","0.6","0.7",".833","0.2","3.1","3.3","2.1","0.8","0.4","1.2","2.0","9.2","1","9.7",".578",".644",".088","0.7","10.9","5.9","9.9","1.2","1.1","13.3","13.7","1.2","2.9","4.1",".081","-0.7","0.5","-0.2","1.1","0","1","1","0","0"
"253","Kosta Koufos","C","26","SAC","78","14","19.0","3.0","5.7",".532","0.0","0.0",".000","3.0","5.7",".532",".532","0.7","1.3",".548","2.2","3.3","5.4","0.4","0.5","0.9","0.6","2.4","6.8","0","15.1",".540",".000",".234","12.4","18.4","15.4","3.3","1.3","3.8","8.9","15.4","2.1","1.4","3.5",".113","-1.6","0.4","-1.2","0.3","0","0","0","1","1"
"254","Jeremy Lamb","SG","23","CHO","66","0","18.6","3.5","7.7",".451","0.8","2.7",".309","2.6","5.0",".529",".506","1.0","1.3",".727","0.7","3.2","3.8","1.2","0.6","0.5","0.8","1.6","8.8","0","15.9",".529",".355",".173","3.9","18.7","11.2","10.9","1.7","2.0","8.4","22.0","1.0","1.8","2.7",".107","-0.6","0.1","-0.5","0.4","0","1","1","0","0"
"255","Carl Landry","PF","32","PHI","36","12","15.8","3.9","6.9",".556","0.2","0.4",".462","3.7","6.6",".561",".568","1.9","2.5",".736","1.4","2.7","4.1","0.9","0.3","0.3","0.6","1.9","9.8","0","22.4",".605",".052",".364","9.1","19.2","14.0","11.1","1.0","1.2","7.1","24.0","1.8","0.3","2.1",".176","1.5","-2.3","-0.7","0.2","0","0","1","1","0"
"256","Shane Larkin","PG","23","BRK","78","17","22.4","2.8","6.4",".442","0.5","1.4",".361","2.3","5.1",".464",".481","1.1","1.4",".776","0.4","1.9","2.3","4.4","1.2","0.2","1.9","1.6","7.3","0","13.3",".515",".215",".213","1.8","9.9","5.8","29.3","2.7","0.6","21.0","17.7","0.5","1.0","1.4",".039","-1.2","-1.0","-2.2","-0.1","1","0","0","0","0"
"257","Joffrey Lauvergne","C","24","DEN","59","15","17.6","3.3","6.4",".513","0.2","0.9",".245","3.1","5.5",".557",".530","1.1","1.2",".899","1.3","3.6","4.9","0.9","0.2","0.3","0.9","1.9","7.9","1","15.7",".567",".139",".182","8.1","23.1","15.4","9.1","0.6","1.2","11.6","19.5","1.6","0.7","2.3",".105","-0.9","-1.4","-2.3","-0.1","0","0","0","1","1"
"258","Zach LaVine","SG","20","MIN","82","33","28.0","5.3","11.7",".452","1.5","3.9",".389","3.8","7.8",".482",".516","2.0","2.5",".793","0.3","2.5","2.8","3.1","0.8","0.2","1.9","2.4","14.0","1","14.3",".548",".330",".212","1.4","10.1","5.8","18.6","1.5","0.6","12.9","23.5","1.9","0.7","2.6",".054","1.0","-2.4","-1.4","0.3","1","1","0","0","0"
"259","Ty Lawson","PG","28","TOT","66","13","21.4","2.1","5.4",".393","0.5","1.6",".333","1.6","3.7",".419",".444","0.9","1.3",".686","0.4","1.4","1.8","3.6","0.8","0.1","1.4","1.3","5.7","1","9.7",".476",".305",".243","2.0","7.4","4.7","24.6","1.9","0.4","19.5","14.9","0.2","0.7","0.9",".031","-2.7","-2.0","-4.6","-0.9","1","0","0","0","0"
"260","Courtney Lee","SG","30","TOT","79","65","29.5","3.7","8.1",".454","1.0","2.7",".378","2.6","5.3",".493",".518","1.3","1.5",".839","0.4","2.2","2.6","1.7","1.1","0.4","0.9","1.7","9.6","0","11.5",".551",".340",".185","1.4","8.7","4.9","9.1","1.9","1.1","9.4","14.7","2.1","1.7","3.9",".080","-0.5","-0.1","-0.6","0.9","0","1","1","0","0"
"261","David Lee","PF","32","TOT","55","5","16.4","3.2","6.1",".531","0.0","0.0",".000","3.2","6.1",".533",".531","1.3","1.7",".763","1.8","3.7","5.5","1.5","0.4","0.5","1.2","2.1","7.8","1","19.6",".568",".003",".278","12.0","24.6","18.3","15.5","1.2","2.5","14.9","21.5","1.7","1.4","3.0",".161","-0.3","1.7","1.4","0.8","0","0","0","1","1"
"262","Alex Len","C","22","PHO","78","46","23.3","3.4","8.0",".423","0.0","0.1",".143","3.4","7.9",".426",".424","2.2","3.1",".728","2.3","5.3","7.6","1.2","0.5","0.8","1.9","2.9","9.0","1","12.4",".482",".011",".383","10.4","25.4","17.7","8.5","1.0","2.8","16.6","20.4","-0.5","1.8","1.3",".035","-4.4","0.7","-3.6","-0.7","0","0","0","1","1"
"263","Kawhi Leonard","SF","24","SAS","72","72","33.1","7.7","15.1",".506","1.8","4.0",".443","5.9","11.1",".528",".565","4.1","4.6",".874","1.3","5.5","6.8","2.6","1.8","1.0","1.5","1.8","21.2","0","26.0",".616",".267",".306","4.7","18.4","11.8","13.0","2.8","2.3","7.8","25.8","8.3","5.5","13.7",".277","5.5","2.8","8.3","6.2","0","1","1","0","0"
"264","Meyers Leonard","PF","23","POR","61","10","21.9","3.2","7.1",".448","1.4","3.7",".377","1.8","3.4",".527",".547","0.6","0.8",".761","0.8","4.3","5.1","1.5","0.1","0.3","1.3","3.0","8.4","0","11.3",".561",".524",".106","4.1","21.4","12.8","10.6","0.3","1.1","14.5","17.4","1.2","1.0","2.2",".078","-0.5","-1.0","-1.5","0.2","0","0","0","1","1"
"265","Jon Leuer","PF","26","PHO","67","27","18.7","3.3","7.0",".481","0.6","1.6",".382","2.7","5.3",".511",".526","1.1","1.5",".762","1.1","4.4","5.6","1.1","0.6","0.4","1.1","1.9","8.5","0","16.2",".555",".236",".217","6.4","26.3","16.1","9.6","1.5","2.0","12.8","19.8","1.4","1.3","2.7",".103","-1.3","0.3","-1.0","0.3","0","0","0","1","1"
"266","Damian Lillard","PG","25","POR","75","75","35.7","8.2","19.7",".419","3.1","8.1",".375","5.2","11.5",".450",".497","5.5","6.2",".892","0.6","3.4","4.0","6.8","0.9","0.4","3.2","2.2","25.1","0","22.2",".560",".414",".315","1.8","10.4","6.1","33.6","1.2","0.8","12.6","31.3","7.7","1.4","9.2",".165","5.9","-2.2","3.7","3.8","1","0","0","0","0"
"267","Jeremy Lin","SG","27","CHO","78","13","26.3","3.8","9.3",".412","1.0","2.9",".336","2.9","6.4",".446",".464","3.1","3.7",".815","0.5","2.7","3.2","3.0","0.7","0.5","1.9","2.1","11.7","0","13.8",".534",".310",".401","2.2","11.4","6.8","18.6","1.4","1.7","14.9","22.2","1.3","2.3","3.5",".082","-0.9","-0.2","-1.1","0.5","1","1","0","0","0"
"268","Shaun Livingston","PG","30","GSW","78","3","19.5","2.6","4.9",".536","0.0","0.2",".167","2.6","4.7",".548",".538","1.0","1.2",".860","0.5","1.6","2.2","3.0","0.7","0.3","1.0","1.8","6.3","1","13.8",".581",".032",".245","3.2","8.5","6.0","21.0","1.8","1.3","15.7","14.2","2.9","1.7","4.6",".145","-0.6","0.1","-0.5","0.6","1","1","0","0","0"
